course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Learn to Fully Charge Your Work & Life by Tom Rath,615274,4.6,26419,13401,3 hours,English,Paid,Tom Rath,11875736,1,65,2015-09-28,2015-12-17,3399.0,449.0,All Levels,Personal Development,Personal Development,No,"Learn the keys to leading your best, fully-charged life from Tom Rath, the best-selling author of StrengthsFinder.",https://www.udemy.com/course/learn-to-fully-charge-your-work-life-by-tom-rath/,https://img-c.udemycdn.com/course/750x422/615274_84bb.jpg
The Stress Detox: A Stress Management Framework for Leaders,2522376,4.51,25262,13238,1 hour,English,Paid,Ritu Riyat,71364056,1,24,2019-08-28,2021-03-07,7900.0,7900.0,Beginner Level,Personal Development,Stress Management,No,"3 step framework for stress management, anxiety relief, and improved emotional intelligence using applied meditation",https://www.udemy.com/course/stress-management-reduce-stress-and-burnout-in-the-workplace/,https://img-c.udemycdn.com/course/750x422/2522376_f424_2.jpg
How to be Successful: Create A Growth Mindset For Success,1007674,4.58,47121,13144,1 hour,English,Paid,Life Progression Project,18711242,1,16,2016-11-17,2019-10-20,3399.0,449.0,All Levels,Personal Development,Growth Mindset,No,"Learn to create a growth mindset that attracts success. Create & achieve your goals, learn how successful people think!",https://www.udemy.com/course/growth-mindset-learn-to-shift-your-mindset-to-reach-success/,https://img-c.udemycdn.com/course/750x422/1007674_5355_13.jpg
"Mindfulness Practitioner Diploma (Level I, II, III & Master)",1141368,4.46,87374,12292,60.5 hours,English,Paid,Kain Ramsay and The Academy of Modern Applied Psychology,"3890126, 50670208",2,283,2017-06-29,2022-10-17,3499.0,449.0,All Levels,Personal Development,Mindfulness,Yes,"Discover mindfulness, an ancient wisdom-based discipline that leads to profound self-awareness and personal development.",https://www.udemy.com/course/mindfulness-training-course-online-mindfulness-practitioner/,https://img-c.udemycdn.com/course/750x422/1141368_f2e7_10.jpg
Business Etiquette 101: Social Skills for Success,802818,4.52,28779,12277,4 hours,English,Paid,Kara Ronin,19784786,1,29,2016-04-12,2022-01-03,3499.0,449.0,All Levels,Personal Development,Business Etiquette,Yes,"Master Social Skills in Business & Be More Professional! Improve Confidence, Outfit, Conversation & Networking Skill",https://www.udemy.com/course/business-etiquette-101-social-skills-for-success/,https://img-c.udemycdn.com/course/750x422/802818_78d3_5.jpg
Boost Your Career Success by Developing Your Soft Skills,479988,4.33,21683,12151,1 hour,English,Paid,Denise Fletcher,6295286,1,16,2016-11-02,2019-08-14,2299.0,449.0,All Levels,Personal Development,Personal Development,No,Assess your personal development skill gaps with the Success@Work Model. Create your action plan to boost career success,https://www.udemy.com/course/personal-development-for-success/,https://img-c.udemycdn.com/course/750x422/479988_207d_7.jpg
Business Communication Skills: Business Writing & Grammar,2323470,4.48,55266,11865,17 hours,English,Paid,Alex Genadinik,4116740,1,257,2019-06-12,2022-11-15,3499.0,449.0,Beginner Level,Personal Development,Business Communication,Yes,"Professional communication skills: Business writing, English grammar, business English, email, and presentations skills",https://www.udemy.com/course/professional-communication-and-business-writing/,https://img-c.udemycdn.com/course/750x422/2323470_7191_7.jpg
Personal Branding: Strengthen Your Professional Reputation,563556,4.49,21941,11273,1.5 hours,English,Paid,Joseph Liu,14459660,1,24,2017-06-13,2019-02-09,7900.0,7900.0,Beginner Level,Personal Development,Personal Branding,No,"Stand out to hiring managers, land your next promotion, and reach more clients",https://www.udemy.com/course/personal-branding-intro/,https://img-c.udemycdn.com/course/750x422/563556_9676_5.jpg
"Boost Your Productivity: Adapt, Improve, Do!",991578,4.54,38401,10697,1 hour,English,Paid,Doru Catana,255202,1,9,2016-11-08,2016-11-08,2299.0,449.0,All Levels,Personal Development,Personal Productivity,No,"Get increased productivity with a boost in willpower, habits, motivation, goal setting and decision making process.",https://www.udemy.com/course/self-mastery/,https://img-c.udemycdn.com/course/750x422/991578_78d7.jpg
Master your brain: Neuroscience for personal development,277654,4.53,73967,10410,8 hours,English,Paid,Gregory Caremans - Brain Academy,7010472,1,80,2014-10-24,2022-01-12,3499.0,449.0,All Levels,Personal Development,Neuroscience,Yes,"Discover how this approach can help with stress, self confidence, motivation, change, communication, relations, ...",https://www.udemy.com/course/my-brain-and-i/,https://img-c.udemycdn.com/course/750x422/277654_7a46_8.jpg
Be Happier with Positive Psychology,791690,4.53,24876,10049,1.5 hours,English,Paid,"Andrew Luttrell, Ph.D.",12056666,1,37,2016-03-15,2020-03-02,3299.0,449.0,All Levels,Personal Development,Positive Psychology,No,The Science of Psychology & Happiness Shows Tested Ways to Increase Your Well-Being and Life Satisfaction,https://www.udemy.com/course/happier-positive-psychology-happiness/,https://img-c.udemycdn.com/course/750x422/791690_95af_2.jpg
Meditation and the Evolution of Consciousness with Daaji,1217180,4.53,32221,9930,7 hours,English,Paid,Kamlesh D. Patel and Heartfulness.org HFN,"31900778, 37598604",2,21,2017-09-20,2017-10-07,799.0,449.0,All Levels,Personal Development,Consciousness,Yes,"Guided heartfulness meditation for beginners |Learn to meditate for happiness, improved well being and reducing stress",https://www.udemy.com/course/the-evolution-of-consciousness-heartfulness-meditation/,https://img-c.udemycdn.com/course/750x422/1217180_e6e2_3.jpg
Anxiety and Stress - Best Practices for Reducing Stress,1918258,4.54,22403,9252,2 hours,English,Paid,Chris Croft,12250180,1,33,2019-06-03,2020-03-28,3399.0,449.0,All Levels,Personal Development,Anxiety Management,No,Master Anxiety and Stress - a practical approach to achieving joy & control,https://www.udemy.com/course/anxiety-and-stress/,https://img-c.udemycdn.com/course/750x422/1918258_3ed7.jpg
The Science of Leadership,361272,4.47,36636,9166,3 hours,English,Paid,Gregory Caremans - Brain Academy,7010472,1,34,2014-12-10,2022-03-04,3499.0,449.0,All Levels,Personal Development,Leadership,No,"Leadership, management techniques and communication skills based on research from neuroscience to social psychology",https://www.udemy.com/course/neuromanagement/,https://img-c.udemycdn.com/course/750x422/361272_a767_15.jpg
How to Build Confidence in Your Abilities,1116388,4.53,54376,9098,1 hour,English,Paid,Martin Meadows,19318374,1,15,2017-02-27,2017-02-22,799.0,449.0,All Levels,Personal Development,Confidence,No,Overcome Your Limiting Beliefs and Achieve Your Goals,https://www.udemy.com/course/how-to-build-confidence-in-your-abilities/,https://img-c.udemycdn.com/course/750x422/1116388_6fcb.jpg
"Presenting with Confidence: Prepare, Practice and Perform!",1258722,4.57,19585,8713,2 hours,English,Paid,Alexa Fischer,43823,1,26,2017-07-03,2020-05-08,3299.0,449.0,Beginner Level,Personal Development,Presentation Skills,No,Become a confident public speaker and deliver engaging presentations.,https://www.udemy.com/course/1000-watt-presenting-how-to-prepare-practice-and-perform/,https://img-c.udemycdn.com/course/750x422/1258722_7aaf_4.jpg
[2022] Career Hacking: World's Bestselling Job Search Course,266590,4.62,73163,8714,6 hours,English,Paid,Davis Jones and Eazl (Official) and Ludell Jones,"6096074, 8481180, 27599536",3,119,2014-07-31,2022-04-19,2699.0,449.0,All Levels,Personal Development,Interviewing Skills,Yes,"Supercharge your job search! Boost your resume, LinkedIn® Profile, cover letter, interviewing & networking skills +more!",https://www.udemy.com/course/golden-gate-bridge/,https://img-c.udemycdn.com/course/750x422/266590_f175_22.jpg
CONFIDENCE and SELF ESTEEM: Develop Confident Body Language,1401738,4.56,33401,8671,2.5 hours,English,Paid,Jimmy Naraine and Jimmy Naraine Support,"1859852, 137189967",2,39,2017-10-25,2022-10-22,3499.0,449.0,All Levels,Personal Development,Body Language,Yes,Learn how to feel and look more CONFIDENT & COMFORTABLE with proven body language tools. TOP-Rated body language course,https://www.udemy.com/course/confident-body-language-master-non-verbal-communication/,https://img-c.udemycdn.com/course/750x422/1401738_eca6_3.jpg
Neuroscience for parents: How to raise amazing kids,382966,4.7,64117,8603,3.5 hours,English,Paid,Gregory Caremans - Brain Academy,7010472,1,39,2015-03-24,2022-01-13,3399.0,449.0,All Levels,Personal Development,Parenting,Yes,"Parenting to help your children develop a healthy brain, self esteem and trust. nurture their talents and bond with them",https://www.udemy.com/course/neuroscience-and-parenting/,https://img-c.udemycdn.com/course/750x422/382966_c5db_7.jpg
21 Day Crash Course in Emotional Intelligence,373312,4.51,30899,8428,3.5 hours,English,Paid,Dr. Patricia Thompson,9608840,1,28,2015-05-27,2022-01-14,2299.0,449.0,Beginner Level,Personal Development,Emotional Intelligence,No,"Increase your E.Q. and transform your relationships with psychologist and author, Dr. Patricia Thompson.",https://www.udemy.com/course/eq-crash-course/,https://img-c.udemycdn.com/course/750x422/373312_422c_5.jpg
"Master your Decision-Making, and Critical Thinking Skills !",1266526,4.49,24669,8372,4.5 hours,English,Paid,Sivakami S ; MBA ; Leadership Research,31081028,1,61,2017-07-16,2022-09-24,3299.0,449.0,All Levels,Personal Development,Decision Making,Yes,"Research Based Decision Making, Critical Thinking, & Problem Solving Strategies; for Leadership and Management !",https://www.udemy.com/course/leadership-science-for-decision-making/,https://img-c.udemycdn.com/course/750x422/1266526_1351_19.jpg
Smart Tips: Time Management & Productivity,2355474,4.56,26011,8341,3 hours,English,Paid,Chris Croft,12250180,1,67,2019-07-22,2022-03-08,3499.0,449.0,All Levels,Personal Development,Time Management,No,Master time management and equip yourself with tools and strategies to be highly productive at work and home.,https://www.udemy.com/course/productivity-smart-tips/,https://img-c.udemycdn.com/course/750x422/2355474_d828_6.jpg
Life Purpose Life Coach Certification (Accredited),610740,4.65,39937,8229,7 hours,English,Paid,Joeel & Natalie Rivera and Transformation Services,"988786, 62486662",2,66,2015-09-22,2022-11-03,3499.0,449.0,All Levels,Personal Development,Life Purpose,Yes,Become a Certified Life Purpose Coach! Learn powerful tools & strategies to help clients find their purpose & passion.,https://www.udemy.com/course/life-purpose-coach-certification/,https://img-c.udemycdn.com/course/750x422/610740_37ef_5.jpg
How to Develop Emotional Resilience to Manage Stress,172336,4.6,28309,8245,3.5 hours,English,Paid,Robin Hills,3860020,1,87,2014-09-05,2022-09-20,3499.0,449.0,Intermediate Level,Personal Development,Stress Management,Yes,A comprehensive course on the role our emotions play in developing our abilities to cope with stress and pressure.,https://www.udemy.com/course/emotional-resilience/,https://img-c.udemycdn.com/course/750x422/172336_6e85_6.jpg
2022 Complete Public Speaking Masterclass For Every Occasion,1576710,4.53,97552,8028,31 hours,English,Paid,TJ Walker,2565950,1,602,2018-03-03,2022-06-06,3499.0,449.0,All Levels,Personal Development,Public Speaking,Yes,"TJ Walker's Incredibly Thorough and Comprehensive Public Speaking Course for Every Situation, Audience and Skill Level",https://www.udemy.com/course/the-complete-public-speaking-masterclass-for-every-occasion/,https://img-c.udemycdn.com/course/750x422/1576710_292f_5.jpg
10X SUPERHUMAN Learning: Speed Reading & Memory Booster,571876,4.73,73030,7939,14 hours,English,Paid,Silviu Marisk - Effective Learning Lab,5274990,1,229,2015-08-04,2022-08-17,799.0,449.0,All Levels,Personal Development,Speed Reading,Yes,"Learn Anything Fast: ADVANCED Speed Reading (800 WPM), up to 4 Hours of LASER-LIKE Focus, SOLID Memory, FAST Note-Taking",https://www.udemy.com/course/learn-speed-reading-memory-techniques/,https://img-c.udemycdn.com/course/750x422/571876_9f9e_4.jpg
Confidence Blueprint: Develop Confidence & a Growth Mindset,1466514,4.61,15950,7483,4 hours,English,Paid,Joeel & Natalie Rivera and Transformation Services,"988786, 62486662",2,49,2017-12-19,2022-11-03,3499.0,449.0,All Levels,Personal Development,Confidence,No,"Unstoppable self confidence & self esteem! Stop holding yourself back, overcome self-doubt, & fulfill your potential.",https://www.udemy.com/course/develop-true-confidence-and-a-growth-mindset/,https://img-c.udemycdn.com/course/750x422/1466514_2a12_2.jpg
"Sounds True's Freedom to Choose Something Different, Part 1",796124,4.86,39592,7001,5 hours,English,Paid,Pema Chödrön and Sounds True,"12542348, 5396724",2,13,2016-03-31,2016-07-19,3499.0,449.0,All Levels,Personal Development,Mindfulness,No,Pema Chodron on How to Transform Your Life and Find Lasting Peace and Happiness,https://www.udemy.com/course/freedom-to-choose-something-different-by-pema-chodron-pt-1/,https://img-c.udemycdn.com/course/750x422/796124_1eaf.jpg
How to Build Self-Discipline,720732,4.58,23256,6546,1.5 hours,English,Paid,Martin Meadows,19318374,1,20,2016-03-01,2016-12-22,999.0,449.0,All Levels,Personal Development,Self-Discipline,Yes,Resist Temptations and Reach Your Long-Term Goals,https://www.udemy.com/course/how-to-build-self-discipline/,https://img-c.udemycdn.com/course/750x422/720732_2948_2.jpg
Transformational Leadership & Leading Corporate Culture,1136898,4.51,14360,6476,3.5 hours,English,Paid,"Lawrence M. Miller, Institute for Leadership Excellence",2042582,1,27,2017-06-29,2017-12-19,3399.0,449.0,All Levels,Personal Development,Leadership,No,The Nine Principles of Transformational Leadership That Build Winning Teams and Culture,https://www.udemy.com/course/leadership-the-transforming-power-of-principles/,https://img-c.udemycdn.com/course/750x422/1136898_2fc3_3.jpg
Difficult Conversations: Master Difficult Conversations,1379522,4.45,17004,6391,1 hour,English,Paid,Life Progression Project and Lorraine Wiseman,"18711242, 33151704",2,35,2017-10-06,2018-05-12,3499.0,449.0,All Levels,Personal Development,Difficult Conversations,Yes,"Difficult Conversations: Master Difficult Conversations, Communication Styles, Power Of Silence, How To be Persuasive",https://www.udemy.com/course/difficult-conversations-master-difficult-conversations/,https://img-c.udemycdn.com/course/750x422/1379522_70ec.jpg
Pitch Yourself! Learn to Ignite Curiosity + Inspire Action.,19645,4.45,25678,6200,1.5 hours,English,Paid,Alexa Fischer,43823,1,43,2012-06-21,2020-05-16,1999.0,449.0,All Levels,Personal Development,Personal Networking,Yes,"Learn to speak about your work with clarity, ease and authenticity.  Never fear the question, ""What do you do?"" again!",https://www.udemy.com/course/market-your-message-ignite-curiosity-inspire-action/,https://img-c.udemycdn.com/course/750x422/19645_ef6a_12.jpg
Communicating with Empathy,4315528,4.57,11279,6172,1 hour,English,Paid,Elizabeth Pierce,6069012,1,23,2021-10-29,2022-01-14,2299.0,449.0,All Levels,Personal Development,Empathy,Yes,Understanding and applying empathy personally and professionally.,https://www.udemy.com/course/communicating_with_empathy/,https://img-c.udemycdn.com/course/750x422/4315528_a2aa_2.jpg
"The Complete Resume, LinkedIn & Get Your Dream Job Course!",904526,4.63,110694,6106,12 hours,English,Paid,Chris Haroun,14942868,1,282,2016-08-18,2022-08-11,3499.0,449.0,All Levels,Personal Development,Job Search,Yes,By an Award Winning MBA Prof. Who Successfully Changed Careers from Goldman to Consulting to VC to Hedge Funds to Tech.,https://www.udemy.com/course/thecompletejobinterviewresumenetworknewcareerguide/,https://img-c.udemycdn.com/course/750x422/904526_9e71_11.jpg
Become a SpeedDemon 1: Productivity Tricks to Have More Time,177706,4.31,42071,6047,2.5 hours,English,Paid,Jonathan Levi and SuperHuman Academy®,"1603568, 75469214",2,38,2014-11-16,2021-03-01,3299.0,449.0,All Levels,Personal Development,Personal Productivity,No,The original and most popular course on productivity and automation. We suggest choosing our updated version 2 instead!,https://www.udemy.com/course/become-a-speeddemon-hack-automation-focus-efficiency-to-have-more-time/,https://img-c.udemycdn.com/course/750x422/177706_44e7_3.jpg
Conscious Business: Building Collaborative & Engaged Teams,673574,4.61,16390,5985,1.5 hours,English,Paid,Conscious Business Institute - Peter Matthies,4593024,1,18,2015-11-20,2021-09-10,7500.0,7500.0,All Levels,Personal Development,Business Strategy,Yes,"Chapter 2: Create engagement & accountability, build collaborative teams, get 4 steps to make every relationship work.",https://www.udemy.com/course/module-2-chapter-2-fulfilling-relationships-great-teams/,https://img-c.udemycdn.com/course/750x422/673574_c1a1_8.jpg
Emotional Intelligence: How To Influence People & Businesses,756618,4.54,13494,5757,1.5 hours,English,Paid,Serah Lister,11276700,1,50,2016-05-15,2016-05-17,1999.0,449.0,All Levels,Personal Development,Emotional Intelligence,No,"5 Ways To Get People to Know, Like & Trust You",https://www.udemy.com/course/emotionalintelligence/,https://img-c.udemycdn.com/course/750x422/756618_d390_6.jpg
Conscious Business: Building Positive Relationships,672754,4.56,14123,5680,2 hours,English,Paid,Conscious Business Institute - Peter Matthies,4593024,1,18,2015-11-18,2017-01-11,7500.0,7500.0,All Levels,Personal Development,Relationship Building,No,"Chapter 1: Create fulfilling relationships, communicate with authenticity, effectively deal with any conflict situation.",https://www.udemy.com/course/module-2-creating-fulfilling-relationships-great-teams/,https://img-c.udemycdn.com/course/750x422/672754_d914_8.jpg
Mindfulness for Anxiety and Sleep - with Tara Brach,2343632,4.62,41045,5643,3 hours,English,Paid,"Tara Brach, Ph.D.",24514132,1,22,2019-05-24,2021-08-07,1299.0,1299.0,All Levels,Personal Development,Fear,Yes,Learn Practices that Help Reduce Stress and Calm Fears,https://www.udemy.com/course/heal-anxiety-sleep-easily-tara-brach/,https://img-c.udemycdn.com/course/750x422/2343632_42dc.jpg
Think Like a Leader with Brian Tracy,1123940,4.55,22377,5606,3 hours,English,Paid,Brian Tracy,1058694,1,62,2017-03-21,2018-01-26,7900.0,7900.0,Beginner Level,Personal Development,Leadership,Yes,Change your day to day habits to become a powerful motivator and achieve leadership success,https://www.udemy.com/course/think-like-a-leader-with-brian-tracy/,https://img-c.udemycdn.com/course/750x422/1123940_a854_3.jpg
Team Facilitation: The Core Skill of Great Team Leaders,378718,4.6,16086,5491,4 hours,English,Paid,"Lawrence M. Miller, Institute for Leadership Excellence",2042582,1,33,2015-01-13,2021-04-29,3399.0,449.0,Beginner Level,Personal Development,Facilitation,Yes,A guide to the skills of leading teams whether remote virtual teams or in person,https://www.udemy.com/course/team-leadership-facilitation-and-communication-essentials/,https://img-c.udemycdn.com/course/750x422/378718_9fa4_7.jpg
Soft Skills: The 11 Essential Career Soft Skills,1546424,4.54,70370,5446,31.5 hours,English,Paid,TJ Walker,2565950,1,602,2018-02-08,2022-09-30,3499.0,449.0,All Levels,Personal Development,Soft Skills,Yes,The Complete Lunchtime Soft Skills Course,https://www.udemy.com/course/soft-skills-the-11-essential-career-soft-skills/,https://img-c.udemycdn.com/course/750x422/1546424_a24e_3.jpg
Time Management & Productivity Best Practices: Get More Done,727262,4.52,24164,5406,3 hours,English,Paid,"Steve Ballinger, MBA",10634862,1,26,2016-01-15,2022-11-02,3499.0,449.0,All Levels,Personal Development,Time Management,No,"Time Management PRACTICAL TIPS you can use immediately to be more productive, manage your time, and reach your big goals",https://www.udemy.com/course/time-management-productivity-best-practices/,https://img-c.udemycdn.com/course/750x422/727262_9525_3.jpg
Happiness Life Coach Certification  (Accredited),673484,4.67,24932,5129,5.5 hours,English,Paid,Joeel & Natalie Rivera and Transformation Services,"988786, 62486662",2,40,2015-11-24,2022-11-03,3499.0,449.0,All Levels,Personal Development,Life Coach Training,No,Become a Certified Happiness Life Coach! Learn powerful tools and strategies to help your clients find their happiness.,https://www.udemy.com/course/happiness-life-coach-certification/,https://img-c.udemycdn.com/course/750x422/673484_bbc7_3.jpg
Primal Learning - Join the Top 1% Fastest Learners,684420,4.49,17358,5130,4 hours,English,Paid,Mathias G and Vegard Gjerde,"9914004, 11805206",2,109,2015-12-18,2018-01-28,3499.0,449.0,All Levels,Personal Development,Learning Strategies,No,Hack the flow state. Multiply your productivity. Ace your exams. Optimize your lifestyle. Double your reading speed.,https://www.udemy.com/course/primal-learning/,https://img-c.udemycdn.com/course/750x422/684420_0481_6.jpg
Email Ninja - Take Back Control of Your Email Inbox,648530,4.54,18212,4941,1 hour,English,Paid,Spacemakers Australia Pty Ltd,16953862,1,12,2015-11-06,2022-10-05,2299.0,2299.0,All Levels,Personal Development,Email Writing and Etiquette,Yes,An online education solution that will transform your email and time management habits....forever!,https://www.udemy.com/course/email-ninja/,https://img-c.udemycdn.com/course/750x422/648530_9089_8.jpg
Double Your Confidence & Self Esteem - Complete Blueprint,103738,4.56,45109,4928,9 hours,English,Paid,Jimmy Naraine and Jimmy Naraine Support,"1859852, 137189967",2,82,2013-12-30,2022-10-09,3499.0,449.0,All Levels,Personal Development,Confidence,No,"TOP-rated, 7-hour Course: Confidence. Self Esteem. Social Skills. Social Success. Inner Confidence. Body Language.",https://www.udemy.com/course/double-your-confidence-self-esteem/,https://img-c.udemycdn.com/course/750x422/103738_61ad_7.jpg
Persuasion Masterclass: How To Powerfully Influence Anyone,1411356,4.37,22468,4835,3 hours,English,Paid,Brandon Hakim and Insider School,"9304596, 129334448",2,42,2017-10-31,2021-09-23,3499.0,449.0,All Levels,Personal Development,Communication Skills,No,Master The 3 Hidden Skills of the Most Persuasive People Without Manipulation In 10 Minutes A Day …Guaranteed!,https://www.udemy.com/course/persuasion-masterclass-how-to-powerfully-influence-anyone/,https://img-c.udemycdn.com/course/750x422/1411356_a3c6_3.jpg
Effective Time Management - Get 10X More Done in Less Time,195286,4.44,53297,4832,1 hour,English,Paid,"William U. Peña, MBA",3732462,1,9,2014-04-08,2014-04-07,799.0,449.0,Beginner Level,Personal Development,Time Management,No,How Entrepreneurs and Small Business Owners can Get 10X More Done in Half of the Time,https://www.udemy.com/course/effective-time-management/,https://img-c.udemycdn.com/course/750x422/195286_51b6_2.jpg
How to be more productive working from home,846186,4.47,12777,4807,43 mins,English,Paid,Christopher Greenwood and Melanie Greenwood,"3637658, 17119674",2,17,2016-05-12,2016-05-17,2299.0,449.0,All Levels,Personal Development,Personal Productivity,No,Learn to plan your day strategically so that you can be more productive and have time left over,https://www.udemy.com/course/bemoreproductive/,https://img-c.udemycdn.com/course/750x422/846186_a3cf.jpg
10X SUPERHUMAN Focus: Maximize Your Brain & Focus,732914,4.7,40644,4800,13.5 hours,English,Paid,Silviu Marisk - Effective Learning Lab,5274990,1,182,2016-01-25,2022-08-17,799.0,449.0,All Levels,Personal Development,Focus Mastery,Yes,ULTIMATE Focus Training: Discover a Step-By-Step SYSTEM for Accelerating Your Focus Without Stress or Procrastination,https://www.udemy.com/course/learn-focus-techniques/,https://img-c.udemycdn.com/course/750x422/732914_30c2_4.jpg
Influence People with Persuasion Psychology,666956,4.44,21181,4717,2 hours,English,Paid,"Andrew Luttrell, Ph.D.",12056666,1,26,2015-11-12,2021-05-17,3499.0,449.0,All Levels,Personal Development,Psychology,No,Better Marketing and Personal Success with Behavioral Science and the Psychology of Influence and Persuasion,https://www.udemy.com/course/psychology-influence/,https://img-c.udemycdn.com/course/750x422/666956_da0f_2.jpg
Voice Training – 30-Days to a More Confident Powerful Voice.,2038920,4.57,30054,4586,5 hours,English,Paid,Voiceover Masterclass and Peter Baker,"2626298, 125873532",2,35,2018-11-23,2022-08-25,3199.0,449.0,All Levels,Personal Development,Voice Training,Yes,A complete 30-day voice training plan & simple vocal exercises you can follow each day to totally transform your voice!,https://www.udemy.com/course/voice-training-30-days-to-a-more-confident-powerful-voice/,https://img-c.udemycdn.com/course/750x422/2038920_4910_2.jpg
Focus And Flow State: A Comprehensive Brain Guide,836874,4.59,19559,4501,2 hours,English,Paid,Gregory Caremans - Brain Academy,7010472,1,22,2017-03-24,2021-04-15,3399.0,449.0,All Levels,Personal Development,Focus Mastery,No,"A neuroscience perspective on Focus, from distractions and multi-tasking over improvement strategies to the Flow State",https://www.udemy.com/course/improve-your-focus/,https://img-c.udemycdn.com/course/750x422/836874_25ad_4.jpg
Dressing to Win in the Workplace,283336,4.36,8263,4421,1.5 hours,English,Paid,Kimberly Law,402677,1,32,2015-03-13,2021-05-11,3499.0,449.0,All Levels,Personal Development,Soft Skills,No,How to 'Dress for Success' to ensure confidence and excel in your career.,https://www.udemy.com/course/dress_for_success/,https://img-c.udemycdn.com/course/750x422/283336_8665_4.jpg
How to Lead & Coach Millennials & Gen Z Employees,1173748,4.44,9079,4362,1 hour,English,Paid,Carla Howard,31071078,1,9,2017-05-05,2021-10-22,3499.0,449.0,All Levels,Personal Development,Career Coaching,No,Increase your level of Influence & Promotability by tapping into the Optimism and Creativity of your team!,https://www.udemy.com/course/the-millennial-maze/,https://img-c.udemycdn.com/course/750x422/1173748_cc4a_7.jpg
How To Remember Everything With Tom Weber,336172,4.53,22858,4215,6 hours,English,Paid,Tom Weber,8656796,1,56,2014-11-20,2020-06-10,1499.0,449.0,All Levels,Personal Development,Memory,No,"Learn how to remember names, dates, presentations, speeches and anything else that holds importance in your life!",https://www.udemy.com/course/how-to-remember-everything/,https://img-c.udemycdn.com/course/750x422/336172_b9e5_2.jpg
Mind Mapping Mastery –> Effective Mind Maps -> Step by Step,47285,4.33,35857,4208,7.5 hours,English,Paid,Barry Mapp,671137,1,53,2013-06-18,2021-12-16,3499.0,449.0,All Levels,Personal Development,Mind Mapping,Yes,"Mind Mapping - SMART Productivity and Memory Tool: Think Clearly, Organise, & Plan better; Study, Learn, & Recall Faster",https://www.udemy.com/course/the-secrets-of-effective-mind-mapping/,https://img-c.udemycdn.com/course/750x422/47285_35a2_20.jpg
"Growth Mindset, Grit, and Neuroplasticity, for Success !",2656582,4.5,7408,4038,3.5 hours,English,Paid,Sivakami S ; MBA ; Leadership Research,31081028,1,45,2020-02-19,2022-06-24,2999.0,449.0,All Levels,Personal Development,Mindset,No,"Insights from Neuroplasticity, Mindset, and Grit : for Excellence, Success, and Happiness, Leaders, Managers, others !",https://www.udemy.com/course/achieve-excellence-with-mindset-grit-and-neuroplasticity/,https://img-c.udemycdn.com/course/750x422/2656582_8148_6.jpg
Leadership: Leading When You Are Not In Charge!,787618,4.38,29359,4013,3 hours,English,Paid,"Steve Ballinger, MBA",10634862,1,45,2016-03-22,2022-11-02,3499.0,449.0,All Levels,Personal Development,Leadership,No,Leadership is critical for managers but anyone can lead at anytime. Learn key leadership skills and enhance your career!,https://www.udemy.com/course/leadership-leading-not-in-charge/,https://img-c.udemycdn.com/course/750x422/787618_094c_3.jpg
Acumen Presents: Elizabeth Gilbert's Creativity Workshop,806626,4.8,17008,3957,1 hour,English,Paid,Acumen Academy Courses and Elizabeth Gilbert,"20134758, 21630616",2,20,2016-04-08,2021-10-20,6500.0,6500.0,All Levels,Personal Development,Creativity,No,Become equipped with the practical tools & inspiration to jumpstart your creative journey.,https://www.udemy.com/course/elizabeth-gilberts-creativity-workshop/,https://img-c.udemycdn.com/course/750x422/806626_f5c3_3.jpg
Positive Self Talk - Affirmations & Mindset,3805684,4.58,9954,3951,30 mins,English,Paid,Chris Croft,12250180,1,26,2021-02-01,2021-01-31,2799.0,449.0,All Levels,Personal Development,Mindset,No,"Reprogram your mind for positivity, success and growth",https://www.udemy.com/course/positive-self-talk/,https://img-c.udemycdn.com/course/750x422/3805684_6326.jpg
NLP Master Practitioner Training (Advanced to Specialist),1336870,4.6,44819,3944,45.5 hours,English,Paid,Kain Ramsay and The Academy of Modern Applied Psychology,"3890126, 50670208",2,157,2017-11-15,2022-10-17,3499.0,449.0,All Levels,Personal Development,Neuro-Linguistic Programming,No,A cutting-edge NLP Master Practitioner training to prepare you for extensive personal growth and professional excellence,https://www.udemy.com/course/neuro-linguistic-programming-nlp-master-practitioner-online-course/,https://img-c.udemycdn.com/course/750x422/1336870_9d77_10.jpg
Leadership Communication Skills for Influence and Impact,1328594,4.32,13311,3929,6.5 hours,English,Paid,Kain Ramsay and Jason Cask,"3890126, 41811634",2,41,2018-03-08,2018-03-16,2599.0,449.0,All Levels,Personal Development,Communication Skills,No,"Develop the communication skills that will make you irreplaceable, influential and unstoppable as a 21st century leader.",https://www.udemy.com/course/communication-skills-for-leadership-and-management-influence/,https://img-c.udemycdn.com/course/750x422/1328594_ca59_2.jpg
